SVC_CD|Modifier_1|FEE|ASOFDATE
23455||1025.47|20250101
23460||1151.8|20250101
23462||1124.98|20250101
23465||1180.03|20250101
23466||1188.51|20250101
23470||1258.88|20250101
23472||1509.75|20250101
23473||1675.48|20250101
23474||1805.97|20250101
23480||874.58|20250101
23485||1008.25|20250101
23490||916.08|20250101
23491||1076.82|20250101
23500||256.84|20250101
23505||407.81|20250101
23515||775.15|20250101
23520||276.98|20250101
23525||453.96|20250101
23530||624.43|20250101
23532||678.69|20250101
23540||271.62|20250101
23545||412.84|20250101
23550||618.07|20250101
23552||696.15|20250101
23570||269.3|20250101
23575||464.95|20250101
23585||1032.94|20250101
23600||384.47|20250101
23605||526.84|20250101
23615||943.31|20250101
23616||1298.1|20250101
23620||312.23|20250101
23625||430.48|20250101
23630||839.78|20250101
23650||378.37|20250101
23655||450.89|20250101
23660||633.91|20250101
23665||490.33|20250101
23670||931.82|20250101
23675||615.02|20250101
23680||990.61|20250101
23700||211.72|20250101
23800||1087.53|20250101
23802||1357.09|20250101
23900||1451.73|20250101
23920||1187.88|20250101
23921||516.07|20250101
23930||391.37|20250101
23931||333.23|20250101
23935||560.85|20250101
24000||522.81|20250101
24006||769.49|20250101
24065||284.12|20250101
24066||691.3|20250101
24071||431.01|20250101
24073||731.68|20250101
24075||578.51|20250101
24076||587.31|20250101
24077||1066.91|20250101
24079||1374.86|20250101
24100||461.91|20250101
24101||550.7|20250101
24102||667.28|20250101
24105||403.07|20250101
24110||642.15|20250101
24115||790.89|20250101
24116||914.42|20250101
24120||582.1|20250101
24125||675.06|20250101
24126||703.51|20250101
24130||561.21|20250101
24134||802.49|20250101
24136||683.78|20250101
24138||749.78|20250101
24140||756.36|20250101
24145||643.62|20250101
24147||685.39|20250101
24149||1262.15|20250101
24150||1613.68|20250101
24152||1410.42|20250101
24155||905.94|20250101
24160||1321.42|20250101
24164||777.13|20250101
24200||245.26|20250101
24201||680.21|20250101
24220||207.34|20250101
24300||499.51|20250101
24301||803.58|20250101
24305||630.55|20250101
24310||512.72|20250101
24320||834.47|20250101
24330||771.26|20250101
24331||839.66|20250101
24332||669.51|20250101
24340||655.52|20250101
24341||813.47|20250101
24342||827.93|20250101
24343||778.39|20250101
24344||1179.16|20250101
24345||770.28|20250101
24346||1179.16|20250101
24357||454.37|20250101
24358||580.56|20250101
24359||715.91|20250101
